410399545	20150218220000	20150218230000	1	sunshinecoastdaily.com.au	http://www.sunshinecoastdaily.com.au/news/alleged-drug-addict-accused-of-lacing-hubbies-drin/2548916/	3	223	-1	316	0	20	2059	-7.3746312684
410399545	20150218220000	20150218230000	1	gattonstar.com.au	http://www.gattonstar.com.au/news/alleged-drug-addict-accused-of-lacing-hubbies-drin/2548916/	3	223	-1	316	0	20	2059	-7.3746312684
410399545	20150218220000	20150218230000	1	thechronicle.com.au	http://www.thechronicle.com.au/news/alleged-drug-addict-accused-of-lacing-hubbies-drin/2548916/	3	223	-1	316	0	20	2059	-7.3746312684
410399546	20150218220000	20150218230000	1	sunshinecoastdaily.com.au	http://www.sunshinecoastdaily.com.au/news/alleged-drug-addict-accused-of-lacing-hubbies-drin/2548916/	3	223	-1	316	1	60	2059	-7.3746312684
410399546	20150218220000	20150218230000	1	gattonstar.com.au	http://www.gattonstar.com.au/news/alleged-drug-addict-accused-of-lacing-hubbies-drin/2548916/	3	223	-1	316	1	60	2059	-7.3746312684
410399546	20150218220000	20150218230000	1	thechronicle.com.au	http://www.thechronicle.com.au/news/alleged-drug-addict-accused-of-lacing-hubbies-drin/2548916/	3	223	-1	316	1	60	2059	-7.3746312684
410412361	20150218230000	20150218230000	1	hurriyetdailynews.com	http://www.hurriyetdailynews.com/giving-the-police-a-blank-check.aspx?pageID=449&nID=78524&NewsCatID=416	10	-1	1761	1817	0	80	4028	-5.0724637681
410412361	20150218230000	20150218230000	1	hurriyetdailynews.com	http://www.hurriyetdailynews.com/giving-the-police-a-blank-check.aspx?pageID=238&nid=78524&NewsCatID=416	10	-1	1761	1817	0	80	4028	-5.0724637681
410412362	20150218230000	20150218230000	1	indiatimes.com	http://timesofindia.indiatimes.com/City/Delhi/DDA-corporation-told-to-explain-Dwarka-sanitation-hold-up/articleshow/46293870.cms	10	1818	-1	1702	1	100	1946	-0.2915451895
410412363	20150218230000	20150218230000	1	indiatimes.com	http://timesofindia.indiatimes.com/City/Delhi/DDA-corporation-told-to-explain-Dwarka-sanitation-hold-up/articleshow/46293870.cms	10	1818	-1	1828	1	100	1946	-0.2915451895
410201459	20150218074500	20150218230000	1	dailytimes.com.pk	http://www.dailytimes.com.pk/region/19-Feb-2015/sharp-rise-in-afghan-civilian-casualties-in-2014	2	479	301	533	1	50	3974	-9.8846787479
410412364	20150218230000	20150218230000	1	portlandmercury.com	http://www.portlandmercury.com/portland/what-fuckery-is-this/Content?oid=15009413	1	190	-1	155	1	20	3062	0
410412365	20150218230000	20150218230000	1	dallasnews.com	http://cityhallblog.dallasnews.com/2015/02/dallas-city-council-voices-concern-ideas-on-city-poverty-data.html	4	658	-1	685	1	100	2829	-2.3758099352
410412366	20150218230000	20150218230000	1	dailymaverick.co.za	http://www.dailymaverick.co.za/article/2015-02-19-sona2015-jamming-state-security-agency-steps-forward-blames-low-ranking-operator/	19	4594	-1	4634	1	30	6665	-4.4776119403
410412367	20150218230000	20150218230000	1	dailymaverick.co.za	http://www.dailymaverick.co.za/article/2015-02-19-sona2015-jamming-state-security-agency-steps-forward-blames-low-ranking-operator/	19	4594	-1	4634	0	20	6665	-4.4776119403
410405479	20150218223000	20150218230000	1	businessinsider.com.au	http://www.businessinsider.com.au/australian-government-considers-dumping-national-census-to-save-money-2015-2/	4	1273	1303	1288	1	50	1628	0
410409585	20150218224500	20150218230000	1	dailyjournal.net	http://www.dailyjournal.net/view/story/04f812ede5ae4344bc4a162d2aed61ba/MS--Abortion-Mississippi/	3	287	408	269	1	60	2930	0.2141327623
410409586	20150218224500	20150218230000	1	dailyjournal.net	http://www.dailyjournal.net/view/story/04f812ede5ae4344bc4a162d2aed61ba/MS--Abortion-Mississippi/	3	287	322	269	0	20	2930	0.2141327623
410412368	20150218230000	20150218230000	1	al-monitor.com	http://www.al-monitor.com/pulse/originals/2015/02/turkey-opposition-united-states-electoral-campaign.html	13	4789	-1	4733	1	50	7090	1.1576135352
410412369	20150218230000	20150218230000	1	indiatimes.com	http://timesofindia.indiatimes.com/city/bengaluru/Feline-beauties-to-strut-their-stuff/articleshow/46292006.cms	2	300	-1	344	1	50	2541	2.07852194
410412370	20150218230000	20150218230000	1	lansingstatejournal.com	http://www.lansingstatejournal.com/story/news/local/2015/02/18/holt-parks-plan/23628173/	4	559	-1	573	1	60	1188	3.5175879397
410412371	20150218230000	20150218230000	1	indiatimes.com	http://timesofindia.indiatimes.com/city/guwahati/AHRC-to-move-HC-over-police-inaction/articleshow/46291120.cms	4	1036	-1	1077	1	10	1405	-6.9565217391
410412372	20150218230000	20150218230000	1	indiatimes.com	http://timesofindia.indiatimes.com/city/guwahati/AHRC-to-move-HC-over-police-inaction/articleshow/46291120.cms	4	1036	-1	-1	0	20	1405	-6.9565217391
410196540	20150218071500	20150218230000	1	dailytimes.com.pk	http://www.dailytimes.com.pk/region/19-Feb-2015/obama-view-of-us-role-in-arab-world-challenged-by-crises	9	1730	1699	1722	0	60	5168	-6.5895953757
410196541	20150218071500	20150218230000	1	dailytimes.com.pk	http://www.dailytimes.com.pk/region/19-Feb-2015/obama-view-of-us-role-in-arab-world-challenged-by-crises	9	1715	1682	1703	0	20	5168	-6.5895953757
410412373	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2833	2800	2821	0	10	5143	-1.0526315789
410412373	20150218230000	20150218230000	1	stamfordadvocate.com	http://www.stamfordadvocate.com/news/politics/article/GOP-s-Bush-noting-difference-with-former-6087040.php	13	2841	2808	2829	0	10	5037	-1.1806375443
410412373	20150218230000	20150218230000	1	sacbee.com	http://www.sacbee.com/news/politics-government/article10580870.html	13	2817	2784	2805	0	10	5670	-1.1542497377
410412373	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2833	2800	2821	0	10	5143	-1.0526315789
410412374	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2833	2800	2821	0	10	5143	-1.0526315789
410412374	20150218230000	20150218230000	1	stamfordadvocate.com	http://www.stamfordadvocate.com/news/politics/article/GOP-s-Bush-noting-difference-with-former-6087040.php	13	2841	2808	2829	0	10	5037	-1.1806375443
410412374	20150218230000	20150218230000	1	sacbee.com	http://www.sacbee.com/news/politics-government/article10580870.html	13	2817	2784	2805	0	10	5670	-1.1542497377
410412374	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2833	2800	2821	0	10	5143	-1.0526315789
410196542	20150218071500	20150218230000	1	dailytimes.com.pk	http://www.dailytimes.com.pk/region/19-Feb-2015/obama-view-of-us-role-in-arab-world-challenged-by-crises	9	1710	1682	1698	1	20	5168	-6.5895953757
410412375	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2828	2800	2816	1	10	5143	-1.0526315789
410412375	20150218230000	20150218230000	1	stamfordadvocate.com	http://www.stamfordadvocate.com/news/politics/article/GOP-s-Bush-noting-difference-with-former-6087040.php	13	2836	2808	2824	1	10	5037	-1.1806375443
410412375	20150218230000	20150218230000	1	sacbee.com	http://www.sacbee.com/news/politics-government/article10580870.html	13	2812	2784	2800	1	10	5670	-1.1542497377
410412375	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2828	2800	2816	1	10	5143	-1.0526315789
410340581	20150218173000	20150218230000	1	examiner.org	http://www.examiner.org/newsx/ohio-news/46441-ohio-supreme-court-stands-by-traffic-cameras-ruling	5	1712	1801	1702	1	30	2773	-3.0162412993
410412376	20150218230000	20150218230000	1	msnbc.com	http://www.msnbc.com/msnbc/mississippi-supreme-court-abortion-law	11	3323	3369	3337	1	80	3463	-0.7246376812
410340581	20150218173000	20150218230000	1	examiner.org	http://www.examiner.org/newsx/ohio-news/46441-ohio-supreme-court-stands-by-traffic-cameras-ruling	5	1801	1712	1702	1	30	2773	-3.0162412993
410340583	20150218173000	20150218230000	1	examiner.org	http://www.examiner.org/newsx/ohio-news/46441-ohio-supreme-court-stands-by-traffic-cameras-ruling	5	1776	1718	1702	0	10	2773	-3.0162412993
410386923	20150218210000	20150218230000	1	themonitor.com	http://www.themonitor.com/news/apnews/slaughterhouse-owner-pleads-guilty-in-tainted-beef-case/article_e6654de3-a50e-5771-ac5d-394898c0011b.html	4	469	-1	428	1	100	544	-14.1304347826
410386923	20150218210000	20150218230000	1	utsandiego.com	http://www.utsandiego.com/news/2015/feb/18/guilty-plea-entered-in-california-tainted-beef/	5	831	-1	790	1	100	906	-13.7931034483
410386923	20150218210000	20150218230000	1	dailymail.co.uk	http://www.dailymail.co.uk/wires/ap/article-2959227/Slaughterhouse-owner-pleads-guilty-tainted-beef-case.html	5	831	-1	790	1	100	920	-13.7931034483
410386923	20150218210000	20150218230000	1	cnsnews.com	http://cnsnews.com/news/article/slaughterhouse-owner-pleads-guilty-tainted-beef-case	5	831	-1	790	1	100	913	-13.7931034483
410386923	20150218210000	20150218230000	1	registerguard.com	http://projects.registerguard.com/apf/health/us-meat-recall-criminal-charges/	4	525	-1	484	1	100	544	-13
410371708	20150218194500	20150218230000	1	gloucestertimes.com	http://www.gloucestertimes.com/cnhi_network/oklahoma-lawmakers-look-at-killing-ap-history-class-funding/article_5e4ff4c3-0303-58b0-86b1-a1a3f54dc37d.html	9	2315	2413	2330	1	70	2795	-2.8017241379
410348575	20150218180000	20150218230000	1	seattlepi.com	http://www.seattlepi.com/news/world/article/Migrants-scattered-by-Morocco-s-new-immigration-6087542.php	4	1613	1678	1621	1	80	5552	-3.6420395421
410348576	20150218180000	20150218230000	1	seattlepi.com	http://www.seattlepi.com/news/world/article/Migrants-scattered-by-Morocco-s-new-immigration-6087542.php	4	1613	1678	1621	0	20	5552	-3.6420395421
410412377	20150218230000	20150218230000	1	techstory.in	http://techstory.in/google-capital-3345444/	5	1265	1480	1487	1	100	1462	0
410412378	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2866	2800	2856	0	20	5143	-1.0526315789
410412378	20150218230000	20150218230000	1	stamfordadvocate.com	http://www.stamfordadvocate.com/news/politics/article/GOP-s-Bush-noting-difference-with-former-6087040.php	13	2874	2808	2864	0	20	5037	-1.1806375443
410412378	20150218230000	20150218230000	1	sacbee.com	http://www.sacbee.com/news/politics-government/article10580870.html	13	2850	2784	2840	0	20	5670	-1.1542497377
410412378	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2866	2800	2856	0	20	5143	-1.0526315789
410412379	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2861	2800	2851	1	10	5143	-1.0526315789
410412379	20150218230000	20150218230000	1	stamfordadvocate.com	http://www.stamfordadvocate.com/news/politics/article/GOP-s-Bush-noting-difference-with-former-6087040.php	13	2869	2808	2859	1	10	5037	-1.1806375443
410412379	20150218230000	20150218230000	1	sacbee.com	http://www.sacbee.com/news/politics-government/article10580870.html	13	2845	2784	2835	1	10	5670	-1.1542497377
410412379	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2861	2800	2851	1	10	5143	-1.0526315789
410412380	20150218230000	20150218230000	1	voxy.co.nz	http://www.voxy.co.nz/entertainment/coast-new-zealand-production-tv-one/5/214255	4	1297	-1	1232	0	10	2576	7.5170842825
410412381	20150218230000	20150218230000	1	voxy.co.nz	http://www.voxy.co.nz/entertainment/coast-new-zealand-production-tv-one/5/214255	4	1298	-1	1233	1	20	2576	7.5170842825
410412382	20150218230000	20150218230000	1	voxy.co.nz	http://www.voxy.co.nz/entertainment/coast-new-zealand-production-tv-one/5/214255	4	1314	1235	1252	0	10	2576	7.5170842825
410412383	20150218230000	20150218230000	1	voxy.co.nz	http://www.voxy.co.nz/entertainment/coast-new-zealand-production-tv-one/5/214255	4	1195	1228	1218	0	10	2576	7.5170842825
410412384	20150218230000	20150218230000	1	voxy.co.nz	http://www.voxy.co.nz/entertainment/coast-new-zealand-production-tv-one/5/214255	4	1329	1250	1267	0	10	2576	7.5170842825
410412385	20150218230000	20150218230000	1	voxy.co.nz	http://www.voxy.co.nz/entertainment/coast-new-zealand-production-tv-one/5/214255	4	1180	1213	1203	0	10	2576	7.5170842825
410358410	20150218184500	20150218230000	1	heraldsun.com.au	http://www.heraldsun.com.au/business/breaking-news/toll-accepts-japan-post-takeover/story-fnn9c0hb-1227224826043?nk=ae8826340fe8dfcae32de7b0f2f8bc08	5	1821	1852	1776	1	30	3048	-2.2222222222
410412386	20150218230000	20150218230000	1	dw.de	http://www.dw.de/debaltseve-under-rebel-control-ukraine-troops-retreat/a-18267982	12	2031	2045	2039	0	40	2314	-4.6448087432
410412387	20150218230000	20150218230000	1	dw.de	http://www.dw.de/debaltseve-under-rebel-control-ukraine-troops-retreat/a-18267982	12	2031	2045	2039	1	60	2314	-4.6448087432
410412388	20150218230000	20150218230000	1	eastidahonews.com	http://www.eastidahonews.com/2015/02/neil-patrick-harris-on-why-hes-haunted-by-ellen-degeneres-oscars-selfie/	1	103	-1	122	1	100	1432	0
410379124	20150218200000	20150218230000	1	memphisdemocrat.com	http://www.memphisdemocrat.com/local-farmer-directs-2500-donation-to-scotland-county-r-i-school-district/	3	679	-1	702	0	40	2390	3.9772727273
410368284	20150218193000	20150218230000	1	chippewa.com	http://chippewa.com/news/local/govt-and-politics/bf1abb7b-974c-5be2-9705-2b957554c642.html	11	3522	-1	3575	1	50	3466	-1.7543859649
410368284	20150218193000	20150218230000	1	journaltimes.com	http://journaltimes.com/news/local/state-and-regional/435d25e8-67c1-59a2-8d0c-1d6661bd6a69.html	11	3522	-1	3575	1	50	5276	-2.8950542823
410409597	20150218224500	20150218230000	1	chippewa.com	http://chippewa.com/news/local/govt-and-politics/bf1abb7b-974c-5be2-9705-2b957554c642.html	11	3520	-1	3596	0	20	3466	-1.7543859649
410409597	20150218224500	20150218230000	1	journaltimes.com	http://journaltimes.com/news/local/state-and-regional/435d25e8-67c1-59a2-8d0c-1d6661bd6a69.html	11	3520	-1	3596	0	20	5276	-2.8950542823
410412389	20150218230000	20150218230000	1	betaboston.com	http://www.betaboston.com/tag/museums/	4	1268	1380	1394	1	70	1453	2.0746887967
410412389	20150218230000	20150218230000	1	betaboston.com	http://www.betaboston.com/tag/spotzer/	4	1268	1380	1394	1	70	1453	2.0746887967
410374857	20150218200000	20150218230000	1	startribune.com	http://www.startribune.com/local/292443461.html	1	74	126	104	1	100	1606	-16.4874551971
410409601	20150218224500	20150218230000	1	theaustralian.com.au	http://www.theaustralian.com.au/news/nation/david-hicks-terror-conviction-us-court-reverses-guantanamo-decision/story-e6frg6nf-1227224853646?nk=c74ead088766cefb3c2eb112a9020ad8	10	1723	1877	1752	1	80	4770	-5.6537102473
410409602	20150218224500	20150218230000	1	theaustralian.com.au	http://www.theaustralian.com.au/news/nation/david-hicks-terror-conviction-us-court-reverses-guantanamo-decision/story-e6frg6nf-1227224853646?nk=c74ead088766cefb3c2eb112a9020ad8	10	1723	1877	1752	0	20	4770	-5.6537102473
410409603	20150218224500	20150218230000	1	theaustralian.com.au	http://www.theaustralian.com.au/news/nation/david-hicks-terror-conviction-us-court-reverses-guantanamo-decision/story-e6frg6nf-1227224853646?nk=c74ead088766cefb3c2eb112a9020ad8	10	1723	1877	1771	1	80	4770	-5.6537102473
410409604	20150218224500	20150218230000	1	theaustralian.com.au	http://www.theaustralian.com.au/news/nation/david-hicks-terror-conviction-us-court-reverses-guantanamo-decision/story-e6frg6nf-1227224853646?nk=c74ead088766cefb3c2eb112a9020ad8	10	1723	1877	1771	0	20	4770	-5.6537102473
410389882	20150218211500	20150218230000	1	koco.com	http://www.koco.com/news/oklahoma-lawmaker-concerned-about-ap-history-courses/31343150	4	1675	1752	1724	0	20	3006	-0.1934235977
410412390	20150218230000	20150218230000	1	portlandmercury.com	http://www.portlandmercury.com/portland/what-fuckery-is-this/Content?oid=15009413	1	161	213	177	0	80	3062	0
410412391	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2800	2833	2821	0	10	5143	-1.0526315789
410412391	20150218230000	20150218230000	1	stamfordadvocate.com	http://www.stamfordadvocate.com/news/politics/article/GOP-s-Bush-noting-difference-with-former-6087040.php	13	2808	2841	2829	0	10	5037	-1.1806375443
410412391	20150218230000	20150218230000	1	sacbee.com	http://www.sacbee.com/news/politics-government/article10580870.html	13	2784	2817	2805	0	10	5670	-1.1542497377
410412391	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2800	2833	2821	0	10	5143	-1.0526315789
410412392	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2800	2833	2821	0	10	5143	-1.0526315789
410412392	20150218230000	20150218230000	1	stamfordadvocate.com	http://www.stamfordadvocate.com/news/politics/article/GOP-s-Bush-noting-difference-with-former-6087040.php	13	2808	2841	2829	0	10	5037	-1.1806375443
410412392	20150218230000	20150218230000	1	sacbee.com	http://www.sacbee.com/news/politics-government/article10580870.html	13	2784	2817	2805	0	10	5670	-1.1542497377
410412392	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2800	2833	2821	0	10	5143	-1.0526315789
410196559	20150218071500	20150218230000	1	dailytimes.com.pk	http://www.dailytimes.com.pk/region/19-Feb-2015/obama-view-of-us-role-in-arab-world-challenged-by-crises	9	1699	1730	1722	0	60	5168	-6.5895953757
410196560	20150218071500	20150218230000	1	dailytimes.com.pk	http://www.dailytimes.com.pk/region/19-Feb-2015/obama-view-of-us-role-in-arab-world-challenged-by-crises	9	1682	1715	1703	0	20	5168	-6.5895953757
410340590	20150218173000	20150218230000	1	examiner.org	http://www.examiner.org/newsx/ohio-news/46441-ohio-supreme-court-stands-by-traffic-cameras-ruling	5	1718	1776	1702	0	10	2773	-3.0162412993
410412393	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2800	2866	2851	0	20	5143	-1.0526315789
410412393	20150218230000	20150218230000	1	stamfordadvocate.com	http://www.stamfordadvocate.com/news/politics/article/GOP-s-Bush-noting-difference-with-former-6087040.php	13	2808	2874	2859	0	20	5037	-1.1806375443
410412393	20150218230000	20150218230000	1	sacbee.com	http://www.sacbee.com/news/politics-government/article10580870.html	13	2784	2850	2835	0	20	5670	-1.1542497377
410412393	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2800	2866	2851	0	20	5143	-1.0526315789
410412394	20150218230000	20150218230000	1	ap.org	http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2015-02-18-US--GOP%202016-Bush%20Foreign%20Policy/id-73efbb63762c409f88ee7116da2a3e66	12	2800	2866	2856	0	20	5143	-1.0526315789
410412394	20150218230000	20150218230000	1	stamfordadvocate.com	http://www.stamfordadvocate.com/news/politics/article/GOP-s-Bush-noting-difference-with-former-6087040.php	13	2808	2874	2864	0	20	5037	-1.1806375443
410412394	20150218230000	20150218230000	1	sacbee.com	http://www.sacbee.com/news/politics-government/article10580870.html	13	2784	2850	2840	0	20	5670	-1.1542497377
